id,category
15621,0
15622,4
15623,2
15624,3
15625,4
15626,2
15627,4
15628,3
15629,1
15630,3
15631,0
15632,1
15633,0
15634,0
15635,4
15636,4
15637,1
15638,3
15639,2
15640,2
15641,0
15642,4
15643,2
15644,4
15645,1
15646,1
15647,2
15648,4
15649,2
15650,1
15651,3
15652,2
15653,0
15654,4
15655,0
15656,1
15657,2
15658,1
15659,3
15660,1
15661,3
15662,4
15663,3
15664,4
15665,4
15666,2
15667,2
15668,3
15669,3
15670,2
15671,2
15672,2
15673,3
15674,4
15675,0
15676,0
15677,4
15678,4
15679,0
15680,0
15681,4
15682,4
15683,1
15684,2
15685,4
15686,1
15687,1
15688,1
15689,3
15690,2
15691,3
15692,1
15693,3
15694,1
15695,3
15696,3
15697,2
15698,4
15699,3
15700,0
15701,0
15702,2
15703,3
15704,3
15705,3
15706,2
15707,0
15708,4
15709,1
15710,2
15711,4
15712,3
15713,2
15714,2
15715,2
15716,3
15717,3
15718,2
15719,0
15720,2
15721,3
15722,2
15723,2
15724,3
15725,3
15726,3
15727,0
15728,3
15729,2
15730,4
15731,1
15732,1
15733,2
15734,3
15735,3
15736,0
15737,0
15738,0
15739,4
15740,4
15741,1
15742,4
15743,2
15744,1
15745,3
15746,1
15747,3
15748,1
15749,3
15750,0
15751,3
15752,3
15753,2
15754,4
15755,0
15756,1
15757,4
15758,0
15759,2
15760,3
15761,0
15762,3
15763,2
15764,2
15765,3
15766,2
15767,2
15768,4
15769,1
15770,3
15771,2
15772,2
15773,1
15774,1
15775,0
15776,0
15777,0
15778,4
15779,4
15780,2
15781,0
15782,2
15783,0
15784,4
15785,0
15786,0
15787,0
15788,4
15789,1
15790,1
15791,3
15792,4
15793,3
15794,2
15795,2
15796,2
15797,3
15798,3
15799,2
15800,0
15801,0
15802,1
15803,4
15804,1
15805,0
15806,2
15807,1
15808,3
15809,4
15810,4
15811,1
15812,1
15813,3
15814,4
15815,1
15816,4
15817,0
15818,2
15819,0
15820,4
15821,3
15822,2
15823,2
15824,1
15825,2
15826,4
15827,0
15828,1
15829,0
15830,4
15831,4
15832,3
15833,3
15834,2
15835,2
15836,1
15837,0
15838,2
15839,2
15840,0
15841,1
15842,3
15843,1
15844,3
15845,0
15846,1
15847,1
15848,1
15849,0
15850,4
15851,2
15852,0
15853,2
15854,2
15855,0
15856,0
15857,2
15858,2
15859,1
15860,3
15861,1
15862,1
15863,2
15864,4
15865,2
15866,1
15867,3
15868,3
15869,0
15870,1
15871,4
15872,0
15873,4
15874,4
15875,4
15876,2
15877,0
15878,2
15879,3
15880,3
15881,4
15882,2
15883,0
15884,2
15885,4
15886,2
15887,1
15888,2
15889,1
15890,3
15891,4
15892,3
15893,4
15894,4
15895,4
15896,1
15897,1
15898,0
15899,4
15900,2
15901,2
15902,1
15903,3
15904,4
15905,0
15906,4
15907,2
15908,3
15909,4
15910,2
15911,0
15912,1
15913,2
15914,0
15915,0
15916,0
15917,3
15918,2
15919,3
15920,2
15921,1
15922,0
15923,1
15924,2
15925,4
15926,0
15927,2
15928,4
15929,0
15930,4
15931,1
15932,3
15933,3
15934,4
15935,4
15936,0
15937,0
15938,3
15939,1
15940,1
15941,0
15942,3
15943,2
15944,1
15945,2
15946,0
15947,0
15948,4
15949,2
15950,2
15951,2
15952,3
15953,3
15954,1
15955,3
15956,4
15957,0
15958,4
15959,0
15960,1
15961,2
15962,0
15963,1
15964,0
15965,4
15966,0
15967,1
15968,1
15969,0
15970,3
15971,2
15972,2
15973,2
15974,1
15975,1
15976,2
15977,2
15978,3
15979,2
15980,2
15981,2
15982,0
15983,0
15984,2
15985,3
15986,1
15987,3
15988,0
15989,2
15990,4
15991,1
15992,0
15993,3
15994,1
15995,4
15996,0
15997,2
15998,2
15999,1
16000,1
16001,4
16002,1
16003,1
16004,0
16005,2
16006,3
16007,3
16008,4
16009,1
16010,3
16011,3
16012,2
16013,1
16014,4
16015,0
16016,3
16017,1
16018,0
16019,0
16020,1
16021,0
16022,3
16023,3
16024,0
16025,1
16026,4
16027,2
16028,1
16029,0
16030,3
16031,1
16032,1
16033,1
16034,4
16035,1
16036,4
16037,4
16038,2
16039,2
16040,0
16041,4
16042,4
16043,2
16044,3
16045,3
16046,0
16047,4
16048,3
16049,2
16050,1
16051,0
16052,1
16053,2
16054,3
16055,2
16056,1
16057,4
16058,4
16059,1
16060,1
16061,4
16062,1
16063,0
16064,1
16065,1
16066,3
16067,3
16068,3
16069,0
16070,3
16071,4
16072,3
16073,2
16074,2
16075,2
16076,0
16077,1
16078,2
16079,1
16080,2
16081,2
16082,1
16083,3
16084,1
16085,3
16086,1
16087,2
16088,1
16089,1
16090,3
16091,1
16092,3
16093,2
16094,3
16095,2
16096,3
16097,2
16098,0
16099,0
16100,3
16101,1
16102,4
16103,1
16104,3
16105,1
16106,3
16107,3
16108,2
16109,1
16110,0
16111,2
16112,3
16113,4
16114,0
16115,3
16116,0
16117,0
16118,2
16119,1
16120,2
16121,4
16122,3
16123,0
16124,2
16125,3
16126,0
16127,3
16128,2
16129,4
16130,0
16131,1
16132,0
16133,2
16134,4
16135,1
16136,3
16137,0
16138,3
16139,1
16140,4
16141,0
16142,0
16143,4
16144,3
16145,3
16146,4
16147,4
16148,3
16149,0
16150,1
16151,2
16152,3
16153,1
16154,3
16155,1
16156,2
16157,4
16158,1
16159,0
16160,3
16161,2
16162,3
16163,4
16164,1
16165,4
16166,4
16167,2
16168,0
16169,4
16170,2
16171,0
16172,2
16173,4
16174,0
16175,0
16176,1
16177,1
16178,0
16179,2
16180,2
16181,2
16182,3
16183,0
16184,0
16185,1
16186,4
16187,2
16188,3
16189,0
16190,0
16191,3
16192,3
16193,3
16194,1
16195,1
16196,2
16197,0
16198,1
16199,4
16200,1
16201,4
16202,1
16203,0
16204,0
16205,3
16206,0
16207,2
16208,2
16209,0
16210,0
16211,2
16212,1
16213,1
16214,0
16215,2
16216,4
16217,3
16218,1
16219,3
16220,2
16221,0
16222,1
16223,0
16224,4
16225,4
16226,3
16227,0
16228,1
16229,0
16230,0
16231,3
16232,3
16233,4
16234,0
16235,1
16236,1
16237,2
16238,4
16239,3
16240,4
16241,1
16242,0
16243,0
16244,1
16245,2
16246,0
16247,1
16248,3
16249,4
16250,2
16251,3
16252,4
16253,3
16254,4
16255,3
16256,2
16257,3
16258,4
16259,2
16260,3
16261,2
16262,3
16263,0
16264,3
16265,1
16266,4
16267,0
16268,4
16269,3
16270,4
16271,3
16272,4
16273,2
16274,2
16275,4
16276,1
16277,2
16278,4
16279,1
16280,4
16281,3
16282,4
16283,4
16284,0
16285,3
16286,3
16287,4
16288,4
16289,3
16290,0
16291,1
16292,4
16293,3
16294,1
16295,1
16296,4
16297,1
16298,0
16299,2
16300,1
16301,0
16302,1
16303,3
16304,2
16305,0
16306,1
16307,4
16308,3
16309,4
16310,1
16311,1
16312,2
16313,3
16314,4
16315,3
16316,2
16317,2
16318,2
16319,4
16320,4
16321,4
16322,2
16323,0
16324,0
16325,0
16326,1
16327,4
16328,2
16329,0
16330,3
16331,0
16332,2
16333,4
16334,4
16335,3
16336,2
16337,4
16338,0
16339,1
16340,2
16341,1
16342,1
16343,4
16344,2
16345,0
16346,2
16347,3
16348,1
16349,3
16350,4
16351,2
16352,1
16353,2
16354,1
16355,1
16356,3
16357,1
16358,4
16359,3
16360,4
16361,4
16362,1
16363,2
16364,1
16365,4
16366,0
16367,4
16368,0
16369,3
16370,0
16371,2
16372,3
16373,0
16374,2
16375,3
16376,4
16377,3
16378,2
16379,0
16380,3
16381,0
16382,1
16383,0
16384,1
16385,1
16386,3
16387,3
16388,2
16389,0
16390,4
16391,0
16392,1
16393,3
16394,1
16395,1
16396,0
16397,0
16398,4
16399,1
16400,0
16401,4
16402,3
16403,2
16404,2
16405,1
16406,0
16407,2
16408,0
16409,3
16410,1
16411,0
16412,4
16413,3
16414,3
16415,3
16416,1
16417,3
16418,4
16419,0
16420,2
16421,3
16422,0
16423,0
16424,4
16425,1
16426,0
16427,4
16428,1
16429,0
16430,3
16431,3
16432,1
16433,2
16434,1
16435,2
16436,1
16437,1
16438,3
16439,4
16440,0
16441,3
16442,0
16443,0
16444,1
16445,4
16446,2
16447,1
16448,3
16449,1
16450,1
16451,4
16452,3
16453,0
16454,4
16455,3
16456,0
16457,1
16458,3
16459,4
16460,3
16461,1
16462,4
16463,2
16464,2
16465,2
16466,1
16467,3
16468,0
16469,0
16470,1
16471,2
16472,0
16473,1
16474,2
16475,0
16476,1
16477,0
16478,0
16479,4
16480,3
16481,1
16482,0
16483,4
16484,2
16485,0
16486,2
16487,2
16488,0
16489,2
16490,3
16491,3
16492,1
16493,4
16494,1
16495,2
16496,4
16497,4
16498,0
16499,1
16500,1
16501,0
16502,3
16503,0
16504,0
16505,0
16506,3
16507,0
16508,3
16509,4
16510,0
16511,2
16512,3
16513,3
16514,4
16515,3
16516,1
16517,3
16518,1
16519,4
16520,0
16521,3
16522,4
16523,4
16524,4
16525,2
16526,0
16527,3
16528,2
16529,1
16530,4
16531,2
16532,1
16533,1
16534,1
16535,1
16536,1
16537,4
16538,4
16539,0
16540,4
16541,2
16542,2
16543,4
16544,4
16545,3
16546,0
16547,4
16548,0
16549,2
16550,4
16551,4
16552,2
16553,2
16554,1
16555,1
16556,4
16557,4
16558,1
16559,0
16560,4
16561,1
16562,4
16563,2
16564,4
16565,3
16566,0
16567,0
16568,2
16569,1
16570,3
16571,3
16572,4
16573,1
16574,2
16575,1
16576,2
16577,3
16578,1
16579,4
16580,1
16581,0
16582,0
16583,0
16584,0
16585,0
16586,3
16587,2
16588,1
16589,0
16590,0
16591,1
16592,4
16593,2
16594,3
16595,4
16596,4
16597,2
16598,1
16599,4
16600,3
16601,1
16602,4
16603,0
16604,2
16605,0
16606,2
16607,2
16608,1
16609,4
16610,2
16611,0
16612,4
16613,3
16614,2
16615,4
16616,4
16617,4
16618,0
16619,3
16620,4
16621,2
16622,0
16623,3
16624,1
16625,4
16626,3
16627,3
16628,2
16629,3
16630,4
16631,3
16632,1
16633,4
16634,1
16635,3
16636,1
16637,2
16638,2
16639,4
16640,4
16641,1
16642,4
16643,0
16644,3
16645,3
16646,4
16647,1
16648,0
16649,0
16650,0
16651,2
16652,1
16653,2
16654,4
16655,4
16656,0
16657,1
16658,2
16659,4
16660,4
16661,3
16662,4
16663,4
16664,0
16665,0
16666,1
16667,0
16668,4
16669,3
16670,0
16671,1
16672,1
16673,3
16674,2
16675,4
16676,0
16677,3
16678,3
16679,2
16680,1
16681,2
16682,3
16683,4
16684,0
16685,2
16686,2
16687,1
16688,1
16689,1
16690,0
16691,4
16692,4
16693,3
16694,4
16695,4
16696,0
16697,1
16698,1
16699,2
16700,1
16701,3
16702,1
16703,3
16704,0
16705,1
16706,3
16707,0
16708,4
16709,4
16710,2
16711,0
16712,4
16713,1
16714,3
16715,2
16716,3
16717,0
16718,0
16719,0
16720,2
16721,3
16722,4
16723,2
16724,0
16725,2
16726,2
16727,0
16728,4
16729,3
16730,4
16731,4
16732,1
16733,0
16734,3
16735,0
16736,4
16737,2
16738,0
16739,3
16740,3
16741,0
16742,2
16743,0
16744,1
16745,2
16746,0
16747,0
16748,1
16749,0
16750,1
16751,3
16752,0
16753,0
16754,3
16755,3
16756,2
16757,3
16758,0
16759,4
16760,1
16761,3
16762,4
16763,1
16764,3
16765,4
16766,3
16767,1
16768,4
16769,3
16770,4
16771,4
16772,1
16773,3
16774,1
16775,1
16776,3
16777,2
16778,2
16779,2
16780,3
16781,2
16782,3
16783,1
16784,4
16785,3
16786,2
16787,2
16788,3
16789,3
16790,4
16791,2
16792,4
16793,1
16794,1
16795,2
16796,1
16797,2
16798,4
16799,1
16800,3
16801,0
16802,0
16803,0
16804,4
16805,4
16806,2
16807,1
16808,2
16809,1
16810,4
16811,1
16812,2
16813,4
16814,3
16815,3
16816,1
16817,3
16818,0
16819,0
16820,1
16821,3
16822,3
16823,4
16824,4
16825,0
16826,1
16827,1
16828,2
16829,3
16830,0
16831,0
16832,3
16833,3
16834,2
16835,4
16836,0
16837,1
16838,4
16839,2
16840,4
16841,4
16842,1
16843,2
16844,2
16845,4
16846,3
16847,3
16848,4
16849,1
16850,0
16851,1
16852,2
16853,3
16854,2
16855,4
16856,0
16857,4
16858,1
16859,1
16860,1
16861,1
16862,1
16863,0
16864,0
16865,1
16866,2
16867,2
16868,1
16869,1
16870,1
16871,2
16872,4
16873,0
16874,0
16875,1
16876,0
16877,0
16878,2
16879,2
16880,4
16881,0
16882,1
16883,0
16884,0
16885,2
16886,4
16887,4
16888,0
16889,1
16890,2
16891,0
16892,2
16893,1
16894,1
16895,3
16896,1
16897,1
16898,0
16899,4
16900,3
16901,1
16902,3
16903,4
16904,1
16905,2
16906,3
16907,3
16908,0
16909,1
16910,3
16911,0
16912,4
16913,0
16914,1
16915,3
16916,2
16917,2
16918,2
16919,2
16920,4
16921,0
16922,0
16923,3
16924,2
16925,4
16926,3
16927,2
16928,2
16929,0
16930,0
16931,3
16932,1
16933,3
16934,3
16935,0
16936,4
16937,2
16938,4
16939,2
16940,0
16941,4
16942,1
16943,2
16944,3
16945,2
16946,2
16947,1
16948,1
16949,4
16950,2
16951,0
16952,2
16953,2
16954,3
16955,0
16956,1
16957,2
16958,0
16959,3
16960,1
16961,4
16962,0
16963,1
16964,1
16965,4
16966,2
16967,4
16968,4
16969,0
16970,3
16971,0
16972,2
16973,3
16974,1
16975,2
16976,2
16977,2
16978,2
16979,2
16980,2
16981,4
16982,2
16983,3
16984,4
16985,4
16986,4
16987,2
16988,2
16989,4
16990,4
16991,4
16992,4
16993,4
16994,3
16995,3
16996,2
16997,3
16998,0
16999,3
17000,4
17001,2
17002,2
17003,4
17004,1
17005,2
17006,1
17007,0
17008,0
17009,0
17010,0
17011,2
17012,3
17013,4
17014,4
17015,3
17016,0
17017,1
17018,0
17019,0
17020,0
17021,3
17022,0
17023,1
17024,1
17025,4
17026,0
17027,1
17028,3
17029,1
17030,1
17031,1
17032,4
17033,2
17034,4
17035,2
17036,1
17037,1
17038,4
17039,3
17040,1
17041,0
17042,0
17043,3
17044,4
17045,3
17046,3
17047,4
17048,4
17049,4
17050,0
17051,2
17052,3
17053,2
17054,3
17055,3
17056,0
17057,1
17058,4
17059,4
17060,4
17061,0
17062,4
17063,4
17064,3
17065,2
17066,3
17067,1
17068,4
17069,2
17070,0
17071,4
17072,4
17073,1
17074,4
17075,0
17076,0
17077,2
17078,1
17079,3
17080,4
17081,2
17082,2
17083,3
17084,3
17085,1
17086,4
17087,0
17088,2
17089,4
17090,2
17091,4
17092,3
17093,0
17094,0
17095,4
17096,3
17097,4
17098,3
17099,2
17100,4
17101,3
17102,1
17103,4
17104,3
17105,0
17106,1
17107,2
17108,2
17109,3
17110,2
17111,0
17112,1
17113,3
17114,1
17115,3
17116,4
17117,0
17118,0
17119,2
17120,4
17121,0
17122,1
17123,0
17124,2
17125,0
17126,1
17127,4
17128,3
17129,3
17130,0
17131,3
17132,1
17133,0
17134,1
17135,2
17136,4
17137,4
17138,3
17139,2
17140,4
17141,2
17142,0
17143,2
17144,0
17145,3
17146,3
17147,1
17148,0
17149,0
17150,4
17151,3
17152,1
17153,2
17154,0
17155,3
17156,3
17157,3
17158,3
17159,2
17160,1
17161,2
17162,0
17163,0
17164,4
17165,2
17166,0
17167,2
17168,0
17169,0
17170,1
17171,1
17172,2
17173,1
17174,2
17175,1
17176,4
17177,4
17178,0
17179,1
17180,3
17181,4
17182,0
17183,3
17184,3
17185,2
17186,1
17187,3
17188,0
17189,0
17190,2
17191,3
17192,0
17193,2
17194,4
17195,2
17196,0
17197,1
17198,3
17199,4
17200,2
17201,2
17202,4
17203,2
17204,2
17205,4
17206,0
17207,1
17208,0
17209,3
17210,2
17211,4
17212,1
17213,3
17214,3
17215,1
17216,0
17217,3
17218,1
17219,3
17220,2
17221,3
17222,2
17223,1
17224,1
17225,4
17226,1
17227,2
17228,1
17229,0
17230,0
17231,1
17232,0
17233,0
17234,4
17235,1
17236,1
17237,2
17238,3
17239,0
17240,0
17241,2
17242,1
17243,2
17244,1
17245,0
17246,3
17247,3
17248,3
17249,1
17250,4
17251,3
17252,3
17253,3
17254,0
17255,2
17256,0
17257,0
17258,3
17259,3
17260,3
17261,2
17262,3
17263,0
17264,1
17265,1
17266,2
17267,4
17268,0
17269,3
17270,1
17271,1
17272,4
17273,0
17274,1
17275,4
17276,0
17277,3
17278,2
17279,2
17280,4
17281,4
17282,3
17283,2
17284,1
17285,1
17286,1
17287,1
17288,3
17289,1
17290,0
17291,2
17292,1
17293,4
17294,4
17295,3
17296,0
17297,2
17298,1
17299,3
17300,2
17301,2
17302,1
17303,4
17304,2
17305,1
17306,1
17307,2
17308,1
17309,1
17310,0
17311,1
17312,0
17313,4
17314,4
17315,2
17316,1
17317,1
17318,2
17319,1
17320,3
17321,4
17322,0
17323,3
17324,4
17325,1
17326,2
17327,1
17328,3
17329,4
17330,0
17331,0
17332,4
17333,3
17334,1
17335,2
17336,3
17337,0
17338,1
17339,1
17340,1
17341,4
17342,4
17343,0
17344,0
17345,3
17346,1
17347,2
17348,1
17349,4
17350,2
17351,1
17352,2
17353,3
17354,4
17355,3
17356,2
17357,3
17358,0
17359,4
17360,4
17361,1
17362,0
17363,4
17364,0
17365,4
17366,3
17367,3
17368,0
17369,1
17370,0
17371,2
17372,3
17373,2
17374,2
17375,1
17376,0
17377,4
17378,3
17379,0
17380,2
17381,1
17382,3
17383,0
17384,0
17385,0
17386,0
17387,1
17388,1
17389,2
17390,0
17391,3
17392,3
17393,3
17394,3
17395,3
17396,4
17397,0
17398,4
17399,1
17400,1
17401,3
17402,2
17403,4
17404,3
17405,4
17406,4
17407,4
17408,1
17409,1
17410,0
17411,1
17412,2
17413,2
17414,3
17415,4
17416,3
17417,4
17418,3
17419,1
17420,1
17421,3
17422,3
17423,0
17424,3
17425,0
17426,2
17427,0
17428,0
17429,2
17430,0
17431,0
17432,0
17433,4
17434,3
17435,2
17436,3
17437,4
17438,4
17439,1
17440,1
17441,3
17442,2
17443,0
17444,1
17445,1
17446,3
17447,3
17448,1
17449,2
17450,3
17451,2
17452,1
17453,0
17454,0
17455,2
17456,3
17457,1
17458,4
17459,0
17460,3
17461,2
17462,1
17463,1
17464,2
17465,0
17466,4
17467,2
17468,0
17469,3
17470,0
17471,4
17472,2
17473,3
17474,0
17475,4
17476,1
17477,2
17478,3
17479,3
17480,2
17481,0
17482,0
17483,4
17484,0
17485,1
17486,2
17487,0
17488,1
17489,0
17490,1
17491,0
17492,0
17493,2
17494,4
17495,0
17496,4
17497,2
17498,4
17499,0
17500,2
17501,2
17502,4
17503,2
17504,2
17505,0
17506,2
17507,2
17508,0
17509,0
17510,0
17511,2
17512,0
17513,2
17514,0
17515,2
17516,0
17517,4
17518,0
17519,3
17520,0
17521,4
17522,3
17523,0
17524,0
17525,3
17526,4
17527,3
17528,0
17529,1
17530,1
17531,4
17532,2
17533,3
17534,4
17535,3
17536,1
17537,4
17538,2
17539,1
17540,0
17541,0
17542,2
17543,3
17544,1
17545,4
17546,0
17547,2
17548,0
17549,3
17550,4
17551,3
17552,2
17553,3
17554,2
17555,2
17556,3
17557,4
17558,0
17559,3
17560,4
17561,1
17562,1
17563,4
17564,4
17565,0
17566,2
17567,0
17568,1
17569,3
17570,2
17571,4
17572,4
17573,1
17574,2
17575,4
17576,2
17577,2
17578,3
17579,1
17580,2
17581,1
17582,1
17583,4
17584,2
17585,1
17586,1
17587,3
17588,0
17589,2
17590,4
17591,2
17592,4
17593,0
17594,4
17595,1
17596,1
17597,3
17598,2
17599,3
17600,0
17601,2
17602,2
17603,1
17604,1
17605,3
17606,0
17607,3
17608,2
17609,1
17610,4
17611,4
17612,4
17613,0
17614,1
17615,1
17616,1
17617,3
17618,2
17619,2
17620,2
17621,1
17622,4
17623,0
17624,3
17625,2
17626,2
17627,4
17628,2
17629,3
17630,0
17631,2
17632,1
17633,4
17634,0
17635,4
17636,1
17637,4
17638,2
17639,3
17640,2
17641,4
17642,0
17643,3
17644,2
17645,4
17646,1
17647,4
17648,2
17649,3
17650,0
17651,4
17652,2
17653,0
17654,3
17655,1
17656,2
17657,1
17658,0
17659,4
17660,0
17661,1
17662,0
17663,0
17664,4
17665,3
17666,4
17667,2
17668,0
17669,2
17670,1
17671,3
17672,3
17673,4
17674,3
17675,4
17676,2
17677,0
17678,2
17679,4
17680,4
17681,4
17682,0
17683,1
17684,2
17685,0
17686,2
17687,1
17688,3
17689,2
17690,3
17691,2
17692,2
17693,3
17694,3
17695,0
17696,0
17697,1
17698,4
17699,1
17700,3
17701,1
17702,4
17703,4
17704,4
17705,1
17706,3
17707,0
17708,4
17709,2
17710,1
17711,2
17712,2
17713,2
17714,0
17715,3
17716,4
17717,1
17718,2
17719,4
17720,4
17721,4
17722,2
17723,3
17724,0
17725,0
17726,2
17727,1
17728,3
17729,2
17730,0
17731,0
17732,4
17733,4
17734,4
17735,3
17736,0
17737,0
17738,2
17739,1
17740,2
17741,4
17742,1
17743,1
17744,3
17745,3
17746,4
17747,4
17748,0
17749,3
17750,1
17751,4
17752,0
17753,4
17754,0
17755,4
17756,4
17757,1
17758,2
17759,3
17760,0
17761,3
17762,3
17763,2
17764,0
17765,3
17766,1
17767,0
17768,4
17769,3
17770,2
17771,4
17772,1
17773,2
17774,2
17775,4
17776,4
17777,0
17778,4
17779,3
17780,2
17781,0
17782,3
17783,3
17784,3
17785,3
17786,4
17787,0
17788,2
17789,2
17790,0
17791,2
17792,3
17793,0
17794,3
17795,4
17796,3
17797,0
17798,4
17799,4
17800,0
17801,0
17802,1
17803,3
17804,2
17805,1
17806,2
17807,0
17808,1
17809,3
17810,2
17811,0
17812,1
17813,2
17814,4
17815,2
17816,3
17817,0
17818,4
17819,2
17820,1
17821,3
17822,4
17823,3
17824,4
17825,3
17826,4
17827,1
17828,0
17829,1
17830,0
17831,3
17832,1
17833,4
17834,3
17835,4
17836,3
17837,3
17838,3
17839,0
17840,2
17841,0
17842,3
17843,0
17844,3
17845,3
17846,1
17847,3
17848,4
17849,1
17850,4
17851,3
17852,1
17853,2
17854,3
17855,4
17856,3
17857,1
17858,1
17859,4
17860,2
17861,3
17862,4
17863,3
17864,0
17865,2
17866,0
17867,4
17868,1
17869,4
17870,1
17871,3
17872,1
17873,2
17874,3
17875,0
17876,4
17877,3
17878,3
17879,2
17880,4
17881,2
17882,3
17883,0
17884,3
17885,0
17886,3
17887,1
17888,0
17889,1
17890,1
17891,2
17892,0
17893,4
17894,3
17895,1
17896,3
17897,2
17898,4
17899,2
17900,0
17901,4
17902,4
17903,3
17904,2
17905,4
17906,0
17907,1
17908,4
17909,4
17910,1
17911,4
17912,1
17913,2
17914,3
17915,2
17916,0
17917,4
17918,4
17919,3
17920,4
17921,1
17922,0
17923,4
17924,0
17925,0
17926,2
17927,3
17928,3
17929,4
17930,3
17931,4
17932,4
17933,1
17934,4
17935,2
17936,2
17937,1
17938,3
17939,1
17940,4
17941,3
17942,1
17943,2
17944,0
17945,2
17946,2
17947,0
17948,0
17949,4
17950,3
17951,0
17952,4
17953,0
17954,0
17955,4
17956,3
17957,2
17958,0
17959,0
17960,4
17961,0
17962,3
17963,3
17964,3
17965,2
17966,3
17967,3
17968,0
17969,2
17970,4
17971,3
17972,2
17973,1
17974,0
17975,2
17976,2
17977,3
17978,0
17979,2
17980,1
17981,3
17982,1
17983,3
17984,3
17985,4
17986,4
17987,1
17988,4
17989,2
17990,2
17991,4
17992,0
17993,2
17994,1
17995,1
17996,1
17997,3
17998,4
17999,3
18000,3
18001,1
18002,2
18003,0
18004,0
18005,0
18006,4
18007,4
18008,4
18009,2
18010,1
18011,0
18012,2
18013,2
18014,4
18015,4
18016,3
18017,2
18018,0
18019,2
18020,4
18021,3
18022,4
18023,1
18024,3
18025,3
18026,2
18027,3
18028,1
18029,1
18030,1
18031,2
18032,1
18033,1
18034,0
18035,4
18036,2
18037,3
18038,4
18039,2
18040,3
18041,4
18042,1
18043,0
18044,4
18045,2
18046,4
18047,1
18048,1
18049,3
18050,0
18051,0
18052,1
18053,1
18054,4
18055,3
18056,0
18057,1
18058,0
18059,0
18060,0
18061,0
18062,1
18063,0
18064,3
18065,4
18066,2
18067,0
18068,4
18069,4
18070,0
18071,4
18072,1
18073,0
18074,1
18075,4
18076,3
18077,4
18078,2
18079,3
18080,1
18081,1
18082,4
18083,2
18084,3
18085,0
18086,0
18087,4
18088,3
18089,4
18090,1
18091,1
18092,3
18093,0
18094,4
18095,4
18096,1
18097,4
18098,4
18099,4
18100,0
18101,1
18102,0
18103,3
18104,1
18105,0
18106,2
18107,4
18108,4
18109,3
18110,3
18111,4
18112,4
18113,4
18114,1
18115,1
18116,1
18117,4
18118,1
18119,4
18120,2
18121,0
18122,3
18123,4
18124,4
18125,1
18126,4
18127,4
18128,0
18129,3
18130,2
18131,1
18132,4
18133,0
18134,2
18135,1
18136,0
18137,3
18138,4
18139,2
18140,0
18141,2
18142,3
18143,2
18144,2
18145,2
18146,4
18147,1
18148,2
18149,0
18150,4
18151,2
18152,0
18153,0
18154,3
18155,4
18156,2
18157,4
18158,4
18159,2
18160,4
18161,4
18162,0
18163,4
18164,4
18165,1
18166,2
18167,4
18168,1
18169,1
18170,3
18171,4
18172,0
18173,0
18174,4
18175,4
18176,2
18177,2
18178,3
18179,0
18180,3
18181,1
18182,1
18183,4
18184,3
18185,0
18186,0
18187,1
18188,4
18189,1
18190,2
18191,0
18192,1
18193,2
18194,1
18195,0
18196,3
18197,2
18198,3
18199,2
18200,2
18201,4
18202,0
18203,1
18204,0
18205,3
18206,2
18207,1
18208,4
18209,4
18210,0
18211,2
18212,3
18213,3
18214,2
18215,2
18216,4
18217,3
18218,2
18219,4
18220,2
18221,0
18222,0
18223,3
18224,3
18225,0
18226,4
18227,4
18228,4
18229,2
18230,0
18231,0
18232,2
18233,3
18234,1
18235,2
18236,4
18237,2
18238,4
18239,3
18240,1
18241,1
18242,3
18243,4
18244,4
18245,4
18246,3
18247,3
18248,4
18249,3
18250,1
18251,1
18252,3
18253,1
18254,4
18255,3
18256,1
18257,1
18258,1
18259,3
18260,0
18261,3
18262,2
18263,0
18264,1
18265,1
18266,4
18267,1
18268,1
18269,4
18270,4
18271,3
18272,0
18273,3
18274,0
18275,4
18276,1
18277,1
18278,3
18279,0
18280,2
18281,0
18282,0
18283,4
18284,3
18285,2
18286,0
18287,0
18288,0
18289,3
18290,1
18291,0
18292,3
18293,2
18294,3
18295,4
18296,2
18297,4
18298,4
18299,1
18300,4
18301,1
18302,3
18303,3
18304,2
18305,4
18306,3
18307,3
18308,4
18309,4
18310,0
18311,1
18312,2
18313,2
18314,4
18315,2
18316,3
18317,3
18318,1
18319,4
18320,1
18321,0
18322,1
18323,4
18324,2
18325,2
18326,1
18327,0
18328,0
18329,3
18330,4
18331,0
18332,3
18333,1
18334,4
18335,2
18336,2
18337,4
18338,1
18339,4
18340,0
18341,3
18342,0
18343,4
18344,2
18345,0
18346,1
18347,1
18348,4
18349,4
18350,3
18351,3
18352,0
18353,3
18354,0
18355,0
18356,2
18357,1
18358,3
18359,3
18360,3
18361,4
18362,4
18363,4
18364,1
18365,0
18366,2
18367,3
18368,4
18369,3
18370,2
18371,2
18372,2
18373,3
18374,1
18375,4
18376,2
18377,0
18378,3
18379,0
18380,2
18381,0
18382,1
18383,2
18384,3
18385,4
18386,4
18387,2
18388,4
18389,1
18390,3
18391,0
18392,1
18393,0
18394,0
18395,4
18396,4
18397,1
18398,3
18399,1
18400,0
18401,4
18402,4
18403,2
18404,2
18405,1
18406,1
18407,3
18408,0
18409,3
18410,3
18411,3
18412,2
18413,1
18414,1
18415,1
18416,0
18417,4
18418,1
18419,4
